timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
872207735,872207258,0,nan,nan,1.5395682,1.5507113,-2.1725273,1.0054654,2.6427975,0.24295658,-0.021744803,-0.00036763257,0.019246671,0.020121096,-2.4855537,-0.16062875,-0.00048217044,-6.147259,0.04412035,-0.5675519,1.5612775,0.16137503,nan,1.9247566,0.024823269,0.017369166,0.049573563,0.034246057,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872225788,872225259,0,nan,nan,1.5391461,1.550819,-2.172147,1.0054654,2.6427975,0.24295658,-0.0140140755,0.0021712263,0.020387772,0.021256832,-2.4855537,-0.16062875,-0.00048217044,-1.958632,2.339442,-0.054679237,1.5603174,0.16137503,nan,1.9243764,0.02472148,0.017299611,0.04948626,0.03417109,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872243874,872243308,0,nan,nan,1.5386527,1.5509478,-2.1717641,1.0054654,2.6427975,0.24295658,-0.014364434,0.000892453,0.019616889,0.02047958,-2.4855537,-0.16062875,-0.00048217044,0.10783047,1.1541835,-0.36419803,1.5591611,0.16137503,nan,1.9239935,0.024997793,0.017489145,0.049781427,0.034377605,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872261738,872261262,0,nan,nan,1.5381091,1.5510757,-2.17139,1.0054654,2.6427975,0.24295658,-0.010972064,-0.0025785137,0.020271558,0.0211257,-2.4855537,-0.16062875,-0.00048217044,0.8988014,-0.09083253,0.18117155,1.5580153,0.16137503,nan,1.9236194,0.024884224,0.017411718,0.04964009,0.034288786,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872279696,872279264,0,nan,nan,1.5374987,1.551181,-2.171029,1.0054654,2.6427975,0.24295658,-0.010306453,-0.0029957178,0.01817008,0.019013034,-2.4855537,-0.16062875,-0.00048217044,2.8143957,1.1258185,-0.03616745,1.5569235,0.16137503,nan,1.9232584,0.024777744,0.01733907,0.049518682,0.034209322,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872306756,872306266,0,nan,nan,1.5364299,1.5513164,-2.170548,1.0054654,2.6427975,0.24295658,-0.014960371,-0.001236712,0.013915531,0.014735699,-2.4855537,-0.16062875,-0.00048217044,4.126228,1.2956414,-0.9831189,1.5554023,0.16137503,nan,1.9227773,0.024630517,0.017238494,0.049357917,0.034105454,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872324681,872324268,0,nan,nan,1.5356821,1.5514843,-2.1702158,1.0054654,2.6427975,0.24295658,-0.023343524,-0.0026984452,0.015806014,0.016607376,-2.4855537,-0.16062875,-0.00048217044,0.21062401,-0.42245486,-1.0763326,1.5549388,0.16137503,nan,1.9224452,0.02491817,0.017435798,0.049694926,0.03432899,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872342784,872342269,0,nan,nan,1.5348117,1.551596,-2.1698828,1.0054654,2.6427975,0.24295658,-0.026330093,0.0013622283,0.010649716,0.011428513,-2.4855537,-0.16062875,-0.00048217044,-0.5952857,2.5146532,-2.178764,1.5543673,0.16137503,nan,1.9221121,0.024809437,0.017361607,0.049575206,0.034246285,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872360797,872360271,0,nan,nan,1.5339487,1.5517819,-2.169627,1.0054654,2.6427975,0.24295658,-0.024871752,-0.0017399413,0.011264585,0.012015572,-2.4855537,-0.16062875,-0.00048217044,1.3227878,0.5749137,-1.1361408,1.5536306,0.16137503,nan,1.9218563,0.024708344,0.017292388,0.049491085,0.03417297,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872378802,872378320,0,nan,nan,1.5330048,1.5518967,-2.169399,1.0054654,2.6427975,0.24295658,-0.01295212,-0.01168627,0.012051437,0.012769368,-2.4855537,-0.16062875,-0.00048217044,6.8506823,-0.6891117,-0.3671765,1.5528425,0.16137503,nan,1.9216284,0.024613794,0.01722748,0.04938752,0.034107063,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872405769,872405275,0,nan,nan,1.5314839,1.55182,-2.1691198,1.0054654,2.6427975,0.24295658,-0.007854934,-0.018320816,0.010423681,0.011081986,-2.4855537,-0.16062875,-0.00048217044,10.694886,-0.95701593,0.7818321,1.5514841,0.16137503,nan,1.9213492,0.024483163,0.01713769,0.049255893,0.03402172,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872423934,872423324,0,nan,nan,1.5305148,1.5517737,-2.1689866,1.0054654,2.6427975,0.24295658,-0.027071403,-0.019747114,0.009857761,0.010472926,-2.4855537,-0.16062875,-0.00048217044,3.379863,-1.0259591,0.91703993,1.5506343,0.16137503,nan,1.9212159,0.024764482,0.017330555,0.04957868,0.03423771,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872441826,872441278,0,nan,nan,1.5294274,1.5517057,-2.1688828,1.0054654,2.6427975,0.24295658,-0.037304312,-0.022490593,0.008638784,0.00920341,-2.4855537,-0.16062875,-0.00048217044,1.2873733,-1.5433782,0.90920097,1.5499011,0.16137503,nan,1.9211122,0.024666617,0.017263493,0.049476746,0.034166645,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872459828,872459280,0,nan,nan,1.5282427,1.5515699,-2.1688008,1.0054654,2.6427975,0.24295658,-0.048156917,-0.02359143,0.0067064315,0.007212822,-2.4855537,-0.16062875,-0.00048217044,-0.8049033,-0.23351806,0.22186686,1.5491073,0.16137503,nan,1.9210302,0.024575036,0.017200612,0.04938539,0.034103006,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872486714,872486282,0,nan,nan,1.5263709,1.5512338,-2.1687157,1.0054654,2.6427975,0.24295658,-0.058823805,-0.030253246,0.0036289115,0.0040328167,-2.4855537,-0.16062875,-0.00048217044,-6.542199,-0.25242156,-0.5508049,1.548064,0.16137503,nan,1.920945,0.024448821,0.017113812,0.049295984,0.034020953,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872504669,872504284,0,nan,nan,1.5252872,1.5510815,-2.16873,1.0054654,2.6427975,0.24295658,-0.04463908,-0.022375898,0.0042389478,0.00456758,-2.4855537,-0.16062875,-0.00048217044,-5.0700593,-0.6805952,0.7623804,1.5473764,0.16137503,nan,1.9209594,0.024742397,0.017314589,0.04964003,0.034250785,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872522851,872522285,0,nan,nan,1.5243216,1.5510181,-2.1687634,1.0054654,2.6427975,0.24295658,-0.030628458,-0.016214574,0.0042313524,0.004479234,-2.4855537,-0.16062875,-0.00048217044,-1.0937142,0.007788025,0.79483336,1.5464944,0.16137503,nan,1.9209927,0.024647491,0.017249273,0.049530085,0.03418093,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872540768,872540287,0,nan,nan,1.5233964,1.5509653,-2.1687868,1.0054654,2.6427975,0.24295658,-0.030669685,-0.01827522,0.0069036945,0.007061801,-2.4855537,-0.16062875,-0.00048217044,0.42982137,0.001915912,1.2845212,1.5455699,0.16137503,nan,1.9210161,0.024558553,0.017188022,0.049433928,0.034118596,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872558916,872558336,0,nan,nan,1.5224699,1.5508833,-2.1688244,1.0054654,2.6427975,0.24295658,-0.020408008,-0.025067376,0.006166207,0.0062257303,-2.4855537,-0.16062875,-0.00048217044,3.5286973,-2.4514234,1.7829577,1.544853,0.16137503,nan,1.9210538,0.024475252,0.017130598,0.04934854,0.034062065,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872585851,872585291,0,nan,nan,1.5211335,1.5506027,-2.1689572,1.0054654,2.6427975,0.24295658,-0.020541202,-0.027769744,0.0038936671,0.0037891243,-2.4855537,-0.16062875,-0.00048217044,5.2819114,-0.6174449,1.4447154,1.5436465,0.16137503,nan,1.9211866,0.024360245,0.017051185,0.0492383,0.033989068,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872603912,872603340,0,nan,nan,1.5201752,1.5503964,-2.1690307,1.0054654,2.6427975,0.24295658,-0.026234662,-0.019633383,-0.0006663669,-0.00088236143,-2.4855537,-0.16062875,-0.00048217044,3.2927651,1.0254698,-0.57367915,1.5429846,0.16137503,nan,1.92126,0.024646096,0.017246896,0.049570948,0.034208868,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872621726,872621294,0,nan,nan,1.5193793,1.5502373,-2.1691072,1.0054654,2.6427975,0.24295658,-0.027069673,-0.016389474,-0.0022122692,-0.0025483826,-2.4855537,-0.16062875,-0.00048217044,-0.99815243,3.3186424,-2.167873,1.5424054,0.16137503,nan,1.9213365,0.02455819,0.017186439,0.04950962,0.03414508,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872639733,872639295,0,nan,nan,1.518626,1.5500585,-2.1692076,1.0054654,2.6427975,0.24295658,-0.032569695,-0.02065369,-0.006002164,-0.0064658774,-2.4855537,-0.16062875,-0.00048217044,-4.110681,2.5787246,-2.8573983,1.5419173,0.16137503,nan,1.9214369,0.024476478,0.017129898,0.049422137,0.034088198,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872666754,872666298,0,nan,nan,1.5176032,1.5497017,-2.169464,1.0054654,2.6427975,0.24295658,-0.018958852,-0.0230843,-0.003980183,-0.004647182,-2.4855537,-0.16062875,-0.00048217044,-2.202301,1.7037882,-1.012756,1.5410876,0.16137503,nan,1.9216934,0.024363546,0.017051645,0.049302552,0.034012802,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872684687,872684300,0,nan,nan,1.5170114,1.5494782,-2.169635,1.0054654,2.6427975,0.24295658,-0.020038659,-0.027491687,-0.0013273346,-0.0021326384,-2.4855537,-0.16062875,-0.00048217044,-2.5435152,0.06883822,-0.2949701,1.540733,0.16137503,nan,1.9218644,0.024660805,0.01725483,0.049645957,0.03424521,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872702829,872702301,0,nan,nan,1.5163854,1.5492413,-2.1697881,1.0054654,2.6427975,0.24295658,-0.017650317,-0.031746008,0.0037139428,0.0027688653,-2.4855537,-0.16062875,-0.00048217044,-0.41156188,-1.7079619,1.2465928,1.5405067,0.16137503,nan,1.9220175,0.024573086,0.017194495,0.04954046,0.034178972,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872720830,872720302,0,nan,nan,1.5157484,1.5489852,-2.1699462,1.0054654,2.6427975,0.24295658,-0.0105220275,-0.034366433,0.0012763652,0.00018590572,-2.4855537,-0.16062875,-0.00048217044,2.4603386,-2.1943495,1.0358491,1.5400732,0.16137503,nan,1.9221755,0.024490826,0.01713787,0.049452685,0.034119498,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872747803,872747305,0,nan,nan,1.5149207,1.5485514,-2.1702774,1.0054654,2.6427975,0.24295658,-0.012290654,-0.02903071,-0.002807753,-0.0041255048,-2.4855537,-0.16062875,-0.00048217044,1.0754973,-0.5696219,0.5167545,1.5393174,0.16137503,nan,1.9225067,0.024377087,0.017059432,0.049333036,0.03404126,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872765883,872765306,0,nan,nan,1.5144401,1.5483207,-2.170501,1.0054654,2.6427975,0.24295658,-0.013227781,-0.028051488,-0.0019748781,-0.0034495906,-2.4855537,-0.16062875,-0.00048217044,-0.5021211,-0.52502894,-0.052978802,1.5390295,0.16137503,nan,1.9227303,0.024307998,0.017011564,0.0493055,0.033996046,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872783913,872783356,0,nan,nan,1.514031,1.5480694,-2.1707306,1.0054654,2.6427975,0.24295658,-0.014603129,-0.022554718,-0.008256271,-0.009882845,-2.4855537,-0.16062875,-0.00048217044,-2.5030608,2.4399924,-1.6210665,1.5387759,0.16137503,nan,1.9229599,0.0245978,0.017209586,0.049637675,0.034217056,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872801744,872801310,0,nan,nan,1.5136741,1.5477931,-2.171049,1.0054654,2.6427975,0.24295658,-0.018262466,-0.024661675,-0.013229581,-0.015011332,-2.4855537,-0.16062875,-0.00048217044,-5.400295,2.6375499,-2.7368689,1.5385416,0.16137503,nan,1.9232785,0.024515515,0.017152753,0.04954868,0.03415497,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872819777,872819311,0,nan,nan,1.5132834,1.54752,-2.1713834,1.0054654,2.6427975,0.24295658,-0.013691981,-0.02649549,-0.009854022,-0.011793364,-2.4855537,-0.16062875,-0.00048217044,-3.2548473,1.7243807,-1.48221,1.5386173,0.16137503,nan,1.9236127,0.024438342,0.017099386,0.04945314,0.034098685,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872837869,872837313,0,nan,nan,1.5128675,1.5472336,-2.171738,1.0054654,2.6427975,0.24295658,-0.0037952482,-0.028481359,-0.009122068,-0.011220703,-2.4855537,-0.16062875,-0.00048217044,1.008858,0.7487078,-0.7737413,1.5384836,0.16137503,nan,1.9239672,0.024365904,0.017049303,0.049368054,0.03404845,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872864801,872864317,0,nan,nan,1.5123935,1.5467829,-2.172284,1.0054654,2.6427975,0.24295658,0.0011770049,-0.039846603,-0.0046289354,-0.006965254,-2.4855537,-0.16062875,-0.00048217044,2.3532827,-2.850298,1.3598984,1.5380667,0.16137503,nan,1.9245132,0.024630815,0.017230177,0.04966914,0.03425806,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872882845,872882317,0,nan,nan,1.5119983,1.5463368,-2.1726887,1.0054654,2.6427975,0.24295658,-0.0034250014,-0.04267046,-0.0066576404,-0.009149285,-2.4855537,-0.16062875,-0.00048217044,3.7071013,-2.8460066,1.3816707,1.5379497,0.16137503,nan,1.924918,0.024546525,0.017172378,0.04956833,0.03419199,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872900792,872900318,0,nan,nan,1.5115414,1.5458758,-2.1730711,1.0054654,2.6427975,0.24295658,-0.010723364,-0.038754188,-0.0074617728,-0.010102429,-2.4855537,-0.16062875,-0.00048217044,1.520729,-0.7640963,0.8192188,1.5380493,0.16137503,nan,1.9253005,0.024832461,0.01736798,0.049921505,0.034402315,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872918858,872918367,0,nan,nan,1.5110873,1.545416,-2.1734815,1.0054654,2.6427975,0.24295658,-0.017972903,-0.03889229,-0.009299344,-0.012091869,-2.4855537,-0.16062875,-0.00048217044,-1.2414212,-0.66073847,0.82771236,1.5382895,0.16137503,nan,1.9257108,0.02473587,0.017301701,0.049792815,0.034320846,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872945838,872945322,0,nan,nan,1.5104742,1.5447232,-2.1741462,1.0054654,2.6427975,0.24295658,-0.017539501,-0.032796144,-0.014398049,-0.017423125,-2.4855537,-0.16062875,-0.00048217044,-4.310195,1.240924,-0.50040627,1.5385556,0.16137503,nan,1.9263755,0.024601944,0.017209642,0.0496467,0.034213025,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872963958,872963372,0,nan,nan,1.5101527,1.5442575,-2.1746504,1.0054654,2.6427975,0.24295658,-0.01641561,-0.033856,-0.017237924,-0.020411525,-2.4855537,-0.16062875,-0.00048217044,-5.1065154,2.546114,-0.93814874,1.5386747,0.16137503,nan,1.9268798,0.024886273,0.017403947,0.049954955,0.034421463,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872981884,872981326,0,nan,nan,1.5098386,1.543735,-2.1752062,1.0054654,2.6427975,0.24295658,-0.0062536257,-0.03958997,-0.019968824,-0.023292026,-2.4855537,-0.16062875,-0.00048217044,-1.2982749,1.4242303,-0.60317636,1.5386549,0.16137503,nan,1.9274355,0.024785422,0.017334836,0.04981772,0.034336533,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
872999758,872999327,0,nan,nan,1.5095229,1.5431069,-2.175784,1.0054654,2.6427975,0.24295658,-0.002813146,-0.051084038,-0.01390214,-0.017375525,-2.4855537,-0.16062875,-0.00048217044,0.6292564,-1.2598938,0.58746547,1.5386363,0.16137503,nan,1.9280134,0.024690658,0.017269865,0.049695205,0.03425993,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873026866,873026329,0,nan,nan,1.5090159,1.5419459,-2.1765826,1.0054654,2.6427975,0.24295658,0.006398619,-0.06170281,-0.013814439,-0.017513677,-2.4855537,-0.16062875,-0.00048217044,6.166261,-2.0173094,0.738922,1.5386657,0.16137503,nan,1.9288119,0.024559444,0.017179884,0.049562115,0.034159433,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873046442,873044331,0,nan,nan,1.5085589,1.5410298,-2.1771762,1.0054654,2.6427975,0.24295658,-0.0010129823,-0.056194264,-0.018166179,-0.022016961,-2.4855537,-0.16062875,-0.00048217044,5.708138,-0.37381682,-0.4346128,1.5388026,0.16137503,nan,1.9294056,0.024479343,0.017124664,0.04947242,0.034100775,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873062652,873062333,0,nan,nan,1.5080817,1.5402105,-2.1777334,1.0054654,2.6427975,0.24295658,-0.008632432,-0.05102488,-0.018020641,-0.022019729,-2.4855537,-0.16062875,-0.00048217044,2.606565,0.37554342,-0.6979183,1.5390382,0.16137503,nan,1.9299628,0.024775906,0.017327221,0.049812417,0.034328002,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873080808,873080334,0,nan,nan,1.5076411,1.5394275,-2.1782637,1.0054654,2.6427975,0.24295658,-0.011334414,-0.05119427,-0.016732771,-0.020877346,-2.4855537,-0.16062875,-0.00048217044,0.5353225,-0.18359964,-0.96127486,1.5395502,0.16137503,nan,1.930493,0.024682125,0.017262913,0.049699392,0.03425201,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873107851,873107336,0,nan,nan,1.5070409,1.5381857,-2.1790626,1.0054654,2.6427975,0.24295658,-0.02128922,-0.05306297,-0.019094292,-0.023460517,-2.4855537,-0.16062875,-0.00048217044,-4.9230595,1.294597,-1.2974291,1.540225,0.16137503,nan,1.9312919,0.024552202,0.017173635,0.049554497,0.03415184,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873125882,873125338,0,nan,nan,1.5066246,1.5373638,-2.1796052,1.0054654,2.6427975,0.24295658,-0.031270955,-0.05086276,-0.015672078,-0.02018717,-2.4855537,-0.16062875,-0.00048217044,-9.380504,0.1880154,-0.6354312,1.5406455,0.16137503,nan,1.9318346,0.024472324,0.017118618,0.049463242,0.034093745,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873144055,873143387,0,nan,nan,1.5061255,1.5365727,-2.1801233,1.0054654,2.6427975,0.24295658,-0.024365421,-0.049522363,-0.011796668,-0.0164519,-2.4855537,-0.16062875,-0.00048217044,-5.2431726,0.61205083,0.64875287,1.5408716,0.16137503,nan,1.9323527,0.024758553,0.017314255,0.049785495,0.034308247,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873161861,873161341,0,nan,nan,1.5056944,1.5358474,-2.180611,1.0054654,2.6427975,0.24295658,-0.010444344,-0.044150114,-0.010762977,-0.015557067,-2.4855537,-0.16062875,-0.00048217044,-1.8586942,0.17785926,0.34285715,1.5408227,0.16137503,nan,1.9328402,0.024665633,0.017250586,0.049667656,0.034234494,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873188919,873188391,0,nan,nan,1.5050628,1.534732,-2.1812744,1.0054654,2.6427975,0.24295658,-0.0040832777,-0.045697782,-0.0056865313,-0.0106849605,-2.4855537,-0.16062875,-0.00048217044,1.5459143,-0.5188939,0.60316736,1.5410237,0.16137503,nan,1.9335037,0.02453704,0.017162407,0.04955374,0.03413705,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873197888,873197344,0,nan,nan,1.5048717,1.534376,-2.1814778,1.0054654,2.6427975,0.24295658,-0.00033065962,-0.04557497,-0.0055538565,-0.010618798,-2.4855537,-0.16062875,-0.00048217044,2.5473938,-0.54426146,0.78348196,1.5412078,0.16137503,nan,1.9337071,0.024497231,0.017134927,0.049506646,0.03410786,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873224691,873224347,0,nan,nan,1.5043396,1.5333431,-2.1821067,1.0054654,2.6427975,0.24295658,0.0019948552,-0.04002922,-0.009632083,-0.014886791,-2.4855537,-0.16062875,-0.00048217044,2.7756014,0.63235515,-0.8360099,1.5417757,0.16137503,nan,1.9343361,0.02475594,0.017311217,0.049800858,0.0343084,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873242823,873242348,0,nan,nan,1.5040138,1.5327129,-2.1824765,1.0054654,2.6427975,0.24295658,-0.0003445284,-0.036106076,-0.0069736266,-0.012344086,-2.4855537,-0.16062875,-0.00048217044,2.017045,1.0148612,-1.3526422,1.5422785,0.16137503,nan,1.9347059,0.024663694,0.017247971,0.04968276,0.03423439,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873260872,873260350,0,nan,nan,1.5036896,1.5321118,-2.182789,1.0054654,2.6427975,0.24295658,-0.008455468,-0.03382514,-0.006167972,-0.011647424,-2.4855537,-0.16062875,-0.00048217044,-2.2675323,1.9777014,-1.9982626,1.5427365,0.16137503,nan,1.9350184,0.02457709,0.017188536,0.049580988,0.034167808,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873278964,873278399,0,nan,nan,1.5034089,1.531507,-2.1831083,1.0054654,2.6427975,0.24295658,-0.0061061205,-0.033732936,-0.008794813,-0.01437527,-2.4855537,-0.16062875,-0.00048217044,-4.271582,2.0182962,-2.2577238,1.543169,0.16137503,nan,1.9353377,0.024495786,0.0171327,0.049477812,0.034107707,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873305875,873305354,0,nan,nan,1.5029818,1.5306972,-2.183579,1.0054654,2.6427975,0.24295658,-0.004820749,-0.03179956,-0.003647952,-0.009362755,-2.4855537,-0.16062875,-0.00048217044,-3.255714,0.9090285,-0.67055744,1.5437176,0.16137503,nan,1.9358083,0.02438298,0.017055292,0.049342558,0.034028973,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873323929,873323403,0,nan,nan,1.5026551,1.5301323,-2.183845,1.0054654,2.6427975,0.24295658,0.0155623285,-0.035291597,0.0037719146,-0.0020181881,-2.4855537,-0.16062875,-0.00048217044,3.9322803,-1.6899668,1.1356275,1.5441874,0.16137503,nan,1.9360744,0.024670899,0.017252319,0.049657274,0.03424695,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873341823,873341357,0,nan,nan,1.5024343,1.529629,-2.1840813,1.0054654,2.6427975,0.24295658,0.017089676,-0.039984938,0.0060243043,0.0001692724,-2.4855537,-0.16062875,-0.00048217044,4.1414804,-3.4118226,2.470167,1.5446725,0.16137503,nan,1.9363106,0.02458356,0.017192796,0.04957657,0.03417934,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873359894,873359358,0,nan,nan,1.5021745,1.5290896,-2.18427,1.0054654,2.6427975,0.24295658,0.011427829,-0.03855059,0.0074396217,0.0015303727,-2.4855537,-0.16062875,-0.00048217044,3.8243437,-2.5116577,1.9024662,1.5451082,0.16137503,nan,1.9364992,0.024502113,0.017137038,0.049486827,0.034118656,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873386795,873386361,0,nan,nan,1.5017763,1.5283401,-2.1844563,1.0054654,2.6427975,0.24295658,0.010506099,-0.028368913,0.008085253,0.0021153963,-2.4855537,-0.16062875,-0.00048217044,2.242037,-0.6259638,0.99524075,1.545902,0.16137503,nan,1.9366857,0.024389377,0.017059704,0.049358327,0.034038845,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873404757,873404363,0,nan,nan,1.5015224,1.5279163,-2.184566,1.0054654,2.6427975,0.24295658,0.010545497,-0.024273016,0.005585035,-0.00041105592,-2.4855537,-0.16062875,-0.00048217044,1.2639468,0.47189307,0.068957485,1.5461665,0.16137503,nan,1.9367954,0.024687745,0.017263733,0.049695052,0.034269508,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873422878,873422364,0,nan,nan,1.5012933,1.527505,-2.1846833,1.0054654,2.6427975,0.24295658,0.007566877,-0.020003658,0.00020903727,-0.005801514,-2.4855537,-0.16062875,-0.00048217044,-0.39705798,2.2507489,-1.4148655,1.5462964,0.16137503,nan,1.9369127,0.024599703,0.017203715,0.049586732,0.03419987,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873440927,873440366,0,nan,nan,1.501059,1.527093,-2.1848109,1.0054654,2.6427975,0.24295658,-0.0008609457,-0.022345945,-0.0015556709,-0.0075684856,-2.4855537,-0.16062875,-0.00048217044,-4.276365,2.398607,-2.5608451,1.5466088,0.16137503,nan,1.9370402,0.02451706,0.01714731,0.04948745,0.03413723,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873467897,873467368,0,nan,nan,1.5006196,1.5263853,-2.1849837,1.0054654,2.6427975,0.24295658,0.004193773,-0.026735095,0.0014357279,-0.004557572,-2.4855537,-0.16062875,-0.00048217044,-1.195759,0.9898782,-0.5648047,1.5477227,0.16137503,nan,1.9372131,0.024402373,0.017069042,0.049339626,0.034055043,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873485849,873485370,0,nan,nan,1.5003138,1.5259848,-2.185113,1.0054654,2.6427975,0.24295658,0.0056928634,-0.026704276,0.0023510389,-0.0036143414,-2.4855537,-0.16062875,-0.00048217044,-0.25465578,-0.41406503,-0.15173012,1.548239,0.16137503,nan,1.9373423,0.024332317,0.0170212,0.049285907,0.03400808,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
873503955,873503419,0,nan,nan,1.499978,1.5255674,-2.1852121,1.0054654,2.6427975,0.24295658,0.012029037,-0.029921891,0.0046645207,-0.0012647761,-2.4855537,-0.16062875,-0.00048217044,3.7407398,-1.0200715,0.70650554,1.5486575,0.16137503,nan,1.9374415,0.024621964,0.017219603,0.049604252,0.03422784,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
