timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
2131920223,0,0.0,0.0,0.99003965,1.0011356,-0.07147124,1.1408086,0.91646695,-0.5153563,0.0029486571,0.004371691,0.0003558047,-0.00065745384,0.0075655105,0.026621034,-0.08130991,0.003692064,-0.013329562,0.026431104,1.5596402,0.050202265,0.0,0.1,0.034375727,0.016980952,0.05923998,0.033892386,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2131930216,0,0.0,0.0,0.9900465,1.00114,-0.07147997,1.1408086,0.91646695,-0.5153563,0.0031829756,0.004194721,0.00013532802,-0.0008747447,0.0075655105,0.026621034,-0.08130991,0.03445822,0.002721536,-0.030194618,1.5596398,0.050202265,0.0,0.1,0.033821106,0.016980952,0.058663145,0.03389239,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2131940209,0,0.0,0.0,0.99005413,1.001145,-0.0714901,1.1408086,0.91646695,-0.5153563,0.003005818,0.0041480116,0.00010777759,-0.00089903566,0.0075655105,0.026621034,-0.08130991,-3.5557692e-05,-0.007719583,0.0012218391,1.559647,0.050202265,0.0,0.1,0.03426966,0.016980952,0.059109602,0.03389239,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2131960197,0,0.0,0.0,0.9900683,1.0011494,-0.07151261,1.1408086,0.91646695,-0.5153563,0.00301212,0.0040868,-8.5208965e-05,-0.0010852388,0.0075655105,0.026621034,-0.08130991,0.008306135,-0.00012407456,-0.008440918,1.5596527,0.050202265,0.0,0.1,0.034169216,0.016980952,0.05899779,0.033892393,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2131980184,0,0.0,0.0,0.99008214,1.0011528,-0.071535066,1.1408086,0.91646695,-0.5153563,0.0029055316,0.004327667,0.00018790456,-0.0008050128,0.0075655105,0.026621034,-0.08130991,0.027012289,0.033011027,0.030292075,1.559549,0.050202265,0.0,0.1,0.034074165,0.016980952,0.05890291,0.033892393,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2132000172,0,0.0,0.0,0.9901028,1.0011533,-0.07155503,1.1408086,0.91646695,-0.5153563,0.0034983912,0.003337979,-0.00040238813,-0.0013878286,0.0075655105,0.026621034,-0.08130991,0.109205246,-0.16601962,-0.004646779,1.5598089,0.050202265,0.0,0.1,0.033984285,0.016980952,0.05882538,0.033892397,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2132020159,0,0.0,0.0,0.99012494,1.0011431,-0.07157336,1.1408086,0.91646695,-0.5153563,0.0038050837,0.004658751,0.0006171001,-0.00036055557,0.0075655105,0.026621034,-0.08130991,0.06847543,0.15796742,0.17406428,1.5595165,0.050202265,0.0,0.1,0.033899393,0.016980952,0.058763858,0.033892397,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2132040147,0,0.0,0.0,0.9901375,1.0011382,-0.0715909,1.1408086,0.91646695,-0.5153563,0.0038502044,0.003630461,0.00013662373,-0.00083298684,0.0075655105,0.026621034,-0.08130991,0.20469327,0.04505784,0.05797716,1.5596864,0.050202265,0.0,0.1,0.033819318,0.016980952,0.05871715,0.033892397,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2132060134,0,0.0,0.0,0.9901667,1.0011269,-0.071596965,1.1408086,0.91646695,-0.5153563,0.0034582743,0.0035941775,0.00095424865,-7.113017e-06,0.0075655105,0.026621034,-0.08130991,-0.018278267,-0.024302643,0.056726947,1.5596297,0.050202265,0.0,0.1,0.033743892,0.016980952,0.058684807,0.0338924,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
2132080122,0,0.0,0.0,0.9901843,1.0011075,-0.07160716,1.1408086,0.91646695,-0.5153563,0.0035482482,0.003363166,-1.8149914e-05,-0.0009707343,0.0075655105,0.026621034,-0.08130991,0.051670544,0.010478925,-0.04771091,1.5595807,0.050202265,0.0,0.1,0.03367297,0.016980952,0.058665734,0.0338924,inf,inf,inf,inf,1,1,1,1,4,3,2,3,4,0,0,1
