5.748531858766249558e-02 -1.373278210090366214e-01 7.571856597303187719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.827796760955294281e-02 -1.373354606319264759e-01 7.571847668149158217e+00 2.704210929838203758e-05 6.537072172518810977e-04 -3.037645652977062562e-04
5.946013540139082065e-02 -1.372974456141829447e-01 7.571830278928036506e+00 1.215062506112439815e-04 2.165207658447218346e-03 -1.748521696248510511e-03
6.084132051904429794e-02 -1.370357387621303491e-01 7.571804987273661247e+00 2.529811280303838165e-04 3.521185471791622723e-03 -3.178566445043415605e-03
6.197423617191184786e-02 -1.365271788501615791e-01 7.571770892001672415e+00 3.873636766059167453e-04 4.483590626484279355e-03 -4.283595373937867934e-03
6.237507767343213050e-02 -1.359442998418657622e-01 7.571722464316590795e+00 5.089277862015377388e-04 5.405794328658216318e-03 -4.992284326493195805e-03
6.158465571787421350e-02 -1.353203861123350171e-01 7.571645308889189074e+00 6.218208943312271636e-04 6.346282656355254834e-03 -5.057816059148209469e-03
5.805748484786537461e-02 -1.341149313360116557e-01 7.571441221304181290e+00 7.780587284861229707e-04 6.666095326082187647e-03 -4.877322161092626993e-03
4.864788256238261610e-02 -1.283018817205965612e-01 7.570208836321105750e+00 1.120878493866681773e-03 6.190211318603836173e-03 -4.639960883612420477e-03
4.008896487767048961e-02 -1.034548885710063482e-01 7.561859106088464344e+00 1.680364770997509489e-03 5.368039625400877583e-03 -4.220679059321678396e-03
3.465939886852093671e-02 -7.111312390868812505e-02 7.538108951271433433e+00 2.404107544194881811e-03 4.606852103516029771e-03 -3.827989848573932433e-03
2.671537302567990671e-02 -7.047044300813169737e-02 7.532301286200789647e+00 3.172191398628269703e-03 3.777691332155551449e-03 -3.458861842666286282e-03
2.048964405128484920e-02 -6.877171753375881103e-02 7.517185490783146129e+00 3.665898502941578475e-03 2.952532740933065669e-03 -3.023794715847001255e-03
1.572043948559863694e-02 -6.811903475798944396e-02 7.505464656805002299e+00 3.562016812248002678e-03 2.164075225483078069e-03 -2.544271518467310610e-03
1.253468350419477233e-02 -6.765095395055062411e-02 7.495414154368962301e+00 2.780345565969161766e-03 1.500052229597842891e-03 -2.126249770606763925e-03
1.098208436816201783e-02 -6.664222659200846888e-02 7.486313245288513940e+00 1.601257243581814035e-03 1.004616990796429986e-03 -1.880843909099283364e-03
1.095251273810490290e-02 -6.485636547107036243e-02 7.478082453409364838e+00 3.632118716352372972e-04 6.740204568289819790e-04 -1.970360192493040598e-03
1.225063615532396427e-02 -6.236981483561752221e-02 7.470969175029573250e+00 -5.490633044464280537e-04 4.458213415840684302e-04 -2.314328456290024472e-03
1.477621058681006724e-02 -5.940952928456069704e-02 7.465369988575722537e+00 -8.679089000047906632e-04 2.558699250266268429e-04 -2.782327490818923936e-03
1.832917137943087735e-02 -5.618680956179977065e-02 7.461723562506203500e+00 -4.457977399108622356e-04 2.398058994387142076e-05 -3.213661759175475557e-03
2.260350090278311075e-02 -5.282996370393024110e-02 7.460434870206092306e+00 4.741596514926212829e-04 -2.738082903541299586e-04 -3.303919961731160201e-03
2.730695655365671451e-02 -4.935449897989030443e-02 7.461802960373543847e+00 1.633015845632866062e-03 -6.514336150680315358e-04 -2.951097920866447080e-03
3.203390295141878008e-02 -4.568722182414197697e-02 7.465978968089945766e+00 2.772113689891612682e-03 -1.070242031192765279e-03 -2.245403720756625372e-03
3.647751719089078332e-02 -4.185290772394262282e-02 7.472939625735492086e+00 3.681709086124496880e-03 -1.497302076552231619e-03 -1.310667771762377481e-03
4.035565074999918761e-02 -3.790640137260598008e-02 7.482490704346222543e+00 4.286506349439990655e-03 -1.979400158163775129e-03 -1.838758914189124374e-04
4.356137439542692724e-02 -3.389417097122489342e-02 7.494278812072792562e+00 4.390777125398342105e-03 -2.389064238266013895e-03 9.155143025095394214e-04
4.620500416682443712e-02 -2.997479233804658041e-02 7.507842161749533894e+00 4.047370632887784501e-03 -2.668915078596889850e-03 1.756257324195115198e-03
4.838086413193592311e-02 -2.633795851449453190e-02 7.522657755939115454e+00 3.388291564900297419e-03 -2.814422511450950619e-03 2.127676924392015410e-03
5.017838278369989025e-02 -2.305786042105235217e-02 7.538170414324809165e+00 2.521453563528040960e-03 -2.731039213165071308e-03 1.906581943609119952e-03
5.165657119794457575e-02 -2.011241831199059651e-02 7.553851445155924438e+00 1.597120501914493524e-03 -2.420131724405418742e-03 1.167677121625852396e-03
5.279608077612277239e-02 -1.743862737419991232e-02 7.569219990539155063e+00 7.327998518084228577e-04 -1.906374744868846033e-03 8.253781609901010628e-05
5.351563524218698464e-02 -1.516426101290314736e-02 7.583857476082623172e+00 2.439176187770480559e-05 -1.242983027365965418e-03 -9.437685287988352260e-04
5.374428300647968171e-02 -1.359371085094291699e-02 7.597432556785290281e+00 -5.585454388240428851e-04 -5.007270392753590798e-04 -1.621946040264009552e-03
5.349871640738675105e-02 -1.306417817098235942e-02 7.609701563604242658e+00 -1.096854357450447901e-03 2.280006928579675178e-04 -1.833460371204411040e-03
5.280266104191544407e-02 -1.384994209085874638e-02 7.620499594556688905e+00 -1.698706860978529054e-03 8.498209372729083116e-04 -1.630460459160684109e-03
5.167612724612618419e-02 -1.605642584355069374e-02 7.629727681006418294e+00 -2.486440157014100857e-03 1.331397240821736690e-03 -1.149856957252351486e-03
5.010260621189929070e-02 -1.976721061693815021e-02 7.637359948631225137e+00 -3.242806487596572480e-03 1.568953669519248736e-03 -5.521757123326724668e-04
4.820626979745760987e-02 -2.478541474948808485e-02 7.643422859953801662e+00 -3.911938713878584939e-03 1.573868488090629080e-03 6.193495473218646376e-05
4.609713496621749979e-02 -3.072734229262197650e-02 7.648000200396884551e+00 -4.517348355722779381e-03 1.471964744083613602e-03 6.191551376819413996e-04
4.390565194993668874e-02 -3.730376833270842435e-02 7.651230446642025562e+00 -4.766187209314829212e-03 1.350635060762070058e-03 9.044688064637148878e-04
4.169767592098368864e-02 -4.422731233691617331e-02 7.653282836223298524e+00 -4.596392680900729388e-03 1.256961885933558518e-03 7.585211563223654904e-04
3.946098274641506032e-02 -5.116018219950142082e-02 7.654336790036779803e+00 -4.107683980753116734e-03 1.171130867583538692e-03 2.582796215929913106e-04
3.726357474113920626e-02 -5.769825917807720750e-02 7.654560903653831794e+00 -3.474406164745396774e-03 1.034262532627833967e-03 -3.561726999944412947e-04
3.511620374012548729e-02 -6.351878510160144375e-02 7.654095907240084706e+00 -2.923164829584025837e-03 7.845373148929692033e-04 -8.159729903249152670e-04
3.301480910925877477e-02 -6.837993996247894446e-02 7.653046135645252157e+00 -2.486303810370989534e-03 4.067336683245220230e-04 -8.984531428442498954e-04
3.091794550488603799e-02 -7.209650786899511610e-02 7.651481366053763722e+00 -2.182406453212516577e-03 -7.696863584316952431e-05 -5.302531188426664547e-04
2.868392745344343353e-02 -7.457953812581175068e-02 7.649445072822667946e+00 -2.004646747260578187e-03 -5.877092138854046743e-04 2.563945355484883266e-04
2.623366717747100188e-02 -7.586040284435806302e-02 7.646966031093517913e+00 -1.800816256653386049e-03 -9.447344335209979880e-04 1.215979673893320331e-03
2.365188364216179451e-02 -7.600595093047725348e-02 7.644070391519544927e+00 -1.457918518680211082e-03 -1.125364863362424313e-03 2.286807366399442980e-03
2.121180848148003506e-02 -7.519526816010564663e-02 7.640793178089256621e+00 -9.277801760314469169e-04 -1.205644395648966787e-03 3.494878319535751031e-03
1.913388890741790638e-02 -7.367330771470108342e-02 7.637185685306755900e+00 -3.193290519931156826e-04 -1.185436562088303201e-03 4.458029521622317894e-03
1.751947123108634971e-02 -7.162164261947399913e-02 7.633316848490049544e+00 1.768255369919391170e-04 -1.113640000473082019e-03 4.940004538424407933e-03
1.648011284086957698e-02 -6.920964193360044925e-02 7.629264143121767816e+00 3.360580176481217608e-04 -1.072645501766128539e-03 4.813075964977299448e-03
1.604451133292234682e-02 -6.653567995063849883e-02 7.625106834172919790e+00 -4.293067257571782716e-05 -1.105935937571310250e-03 4.070874525735209207e-03
1.611723222931650545e-02 -6.358440793202564667e-02 7.620919211937101423e+00 -1.018443131220840786e-03 -1.224558972101559779e-03 2.888904530989412460e-03
1.661366413248048512e-02 -6.040708697197425675e-02 7.616769126678608615e+00 -2.196392512822762256e-03 -1.345052537046934711e-03 1.587695196381267012e-03
1.745911930590962960e-02 -5.696955036020438096e-02 7.612715922675880265e+00 -3.284508794468713258e-03 -1.474553097781171372e-03 4.233309158709890486e-04
1.855191286291203723e-02 -5.321448151227246154e-02 7.608821580156045705e+00 -4.102832528215878856e-03 -1.694195154747866333e-03 -4.179402957851129823e-04
1.974480699947602641e-02 -4.921513417210925112e-02 7.605166040794072657e+00 -4.332674226624811699e-03 -1.926456257585078052e-03 -8.263335868809175118e-04
2.085130475556060126e-02 -4.504152192704662799e-02 7.601848136783790011e+00 -3.894537775396985767e-03 -2.093796882999376507e-03 -8.565022387815597171e-04
2.169683034680078976e-02 -4.067997698759619196e-02 7.598991521544171235e+00 -2.810300392327612189e-03 -2.105286816717131474e-03 -6.556123772479874844e-04
