-3.765410175523251773e-02 -1.693138288005406047e-03 7.573226203164919568e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.717709447008132190e-02 -1.561658023315658055e-03 7.573213955308430556e+00 -3.405894815051311106e-05 -1.429300309375101106e-04 -6.142473834681518204e-04
-3.679129186683201269e-02 -9.917223340476543410e-04 7.573172647916075029e+00 -3.802674557383569341e-04 -4.740532403329838704e-04 -1.571869041563996863e-03
-3.667617309434025724e-02 -1.377397285708705486e-04 7.573089532649649236e+00 -1.002243034521852925e-03 -8.798912753223515557e-04 -2.253045792436740320e-03
-3.698621768134911780e-02 8.125872235921196771e-04 7.572953219211372655e+00 -1.435185677936980922e-03 -1.178941417615408807e-03 -2.338397426199991403e-03
-3.778064194217981703e-02 1.793871115948049389e-03 7.572751192513226037e+00 -1.638433548659589453e-03 -1.406925857396297682e-03 -2.034052789600591243e-03
-3.921009554490178378e-02 2.741949761008311958e-03 7.572437873709511713e+00 -1.826789893225567616e-03 -1.655547329314578913e-03 -1.538859540384935644e-03
-4.236814995698295200e-02 3.946184138694801453e-03 7.571658654764666707e+00 -2.057954818266266236e-03 -1.760467971313551226e-03 -1.068742863113273690e-03
-4.878575557060906703e-02 6.761853176141368812e-03 7.567635985734032289e+00 -2.442661788518966318e-03 -1.773337942020196270e-03 -7.119621077712259827e-04
-5.263162991566109478e-02 1.477199058833148122e-02 7.544028130043563429e+00 -3.062431779125210536e-03 -1.894114034064365171e-03 -5.016586803509015795e-04
-5.314343076117670345e-02 2.366659905707219069e-02 7.481657283422061155e+00 -3.638340518964869666e-03 -2.112676837681006555e-03 -7.707130350686638119e-04
-5.422457692997490614e-02 2.113073017014842001e-02 7.477881951303958274e+00 -3.975839461957435955e-03 -2.329896808770985650e-03 -1.729113474813502322e-03
-5.471377293356656513e-02 1.668551396360747063e-02 7.455351088847500307e+00 -3.789206253971567993e-03 -2.388702240443616332e-03 -3.013259017166037591e-03
-5.502079811834659218e-02 1.076897958984865400e-02 7.445655065766985992e+00 -3.055931685927564326e-03 -2.258973351675298315e-03 -4.263386047920657111e-03
-5.502439484449162671e-02 3.659109568927785324e-03 7.443773432309601645e+00 -2.000927459473864339e-03 -2.041192005766552433e-03 -5.092179667792445102e-03
-5.469507889621456204e-02 -4.109484305732816721e-03 7.446708573129406261e+00 -9.017877556515242407e-04 -1.907419295125266498e-03 -5.111176638737517999e-03
-5.411020514108206420e-02 -1.203354434709410017e-02 7.452885205845344530e+00 7.297623586989798175e-05 -2.020940018317179520e-03 -4.105633314601911388e-03
-5.331911585759536304e-02 -1.963405890109303636e-02 7.461333515608354894e+00 7.509049667212852087e-04 -2.195668132038800478e-03 -2.282976448423855269e-03
-5.233700280991589876e-02 -2.646584653673655224e-02 7.471340612444017815e+00 1.082992753562438213e-03 -2.242773388914693841e-03 -1.172458779766976170e-05
-5.114750068781565018e-02 -3.202819161250798630e-02 7.482319074282034244e+00 1.140013428964066359e-03 -2.015413463115908223e-03 2.343101874112597186e-03
-4.974162182278765026e-02 -3.588922878951107676e-02 7.493779089481977351e+00 1.056524081590612830e-03 -1.456040723028749094e-03 4.111557879319366511e-03
-4.813546200373117201e-02 -3.777817895192597808e-02 7.505301803495250113e+00 1.045576958574825520e-03 -6.116587148197529271e-04 4.983433644426528419e-03
-4.637140414772330382e-02 -3.756765352411237796e-02 7.516544723639711378e+00 1.294854307289106500e-03 3.338784741235504422e-04 4.889774592835106903e-03
-4.461156135928361771e-02 -3.528804093875349823e-02 7.527228505214252685e+00 1.919876662456934408e-03 1.146993239963456672e-03 3.841436852872686259e-03
-4.308532622943209850e-02 -3.124904539897481112e-02 7.537106128795443283e+00 2.930296207638863337e-03 1.753309803204946768e-03 1.911770227529643483e-03
-4.199771443752661065e-02 -2.591315051651831014e-02 7.545951717191379693e+00 3.897080062012649171e-03 2.120477754545894902e-03 -3.783932962253169340e-04
-4.154431184416176176e-02 -1.982895878119754485e-02 7.553555807890401042e+00 4.606932085146182854e-03 2.337959689222801792e-03 -2.584582176149548705e-03
-4.193186905332159375e-02 -1.357511831608731491e-02 7.559721607962867296e+00 4.958334779634298098e-03 2.498738459966873531e-03 -4.319429392609728212e-03
-4.323033243077115811e-02 -7.634446366089240113e-03 7.564271675410576989e+00 4.736619426779340239e-03 2.519930947173383649e-03 -4.995310670715624735e-03
-4.536377323161117081e-02 -2.182189093043294600e-03 7.567058620444491623e+00 3.952072684777874212e-03 2.366081649312614006e-03 -4.464305581624096984e-03
-4.808217620434000056e-02 2.845171641369099828e-03 7.567985760602097045e+00 2.755738160576118138e-03 2.017519570958760909e-03 -3.056142029942587445e-03
-5.098132415047409993e-02 7.493554180083758162e-03 7.567029124084989178e+00 1.330243861685071654e-03 1.507287856821135476e-03 -1.345595686919106443e-03
-5.373869653173228567e-02 1.181389881458630269e-02 7.564267075783190464e+00 -2.175239072312046143e-04 9.360060261379477865e-04 1.814129579660205460e-04
-5.607662873158854311e-02 1.584357882695206984e-02 7.559904810161353517e+00 -1.610926172363843405e-03 4.144235278196602926e-04 1.159046399104894263e-03
-5.763945061347391235e-02 1.967057016008076295e-02 7.554278719431642308e+00 -2.762462836905493942e-03 -4.131584072897780254e-05 1.469176289111725001e-03
-5.811434131744844939e-02 2.339114276842404680e-02 7.547838130494871400e+00 -3.808702083672808880e-03 -4.925635391441732149e-04 1.110961929140829967e-03
-5.742718298345347860e-02 2.696440085975283091e-02 7.541116177335661419e+00 -4.617804134267648741e-03 -9.263675120762782881e-04 2.845562852651859756e-04
-5.561018904771375393e-02 3.021370345382866363e-02 7.534672668498263448e+00 -5.203229191320023379e-03 -1.353630982591717824e-03 -7.924714346320334843e-04
-5.278741703587828266e-02 3.298490159982609554e-02 7.529041676217875789e+00 -5.522531177140867741e-03 -1.740263555432859568e-03 -1.869768167990504271e-03
-4.919154905070345640e-02 3.516717414121389718e-02 7.524675699933712991e+00 -5.517647379974680716e-03 -2.013585120074390996e-03 -2.696471299516446998e-03
-4.504875093744927644e-02 3.675734412074419671e-02 7.521897486160198376e+00 -5.251619154918943898e-03 -2.166974035237755752e-03 -3.036739733634506982e-03
-4.055513104009919600e-02 3.769387815346204179e-02 7.520876780897930658e+00 -4.670455005559755353e-03 -2.178204681039879863e-03 -2.685812739361871735e-03
-3.590858388973731247e-02 3.790832114720522200e-02 7.521618049930989258e+00 -3.932625255704701693e-03 -2.157225343035253876e-03 -1.668535458213211368e-03
-3.130410335849659331e-02 3.739846790775522983e-02 7.523975497252563649e+00 -3.282678194811083743e-03 -2.226428158729595787e-03 -1.284267541793021594e-04
